player_name,team,salary_usd,season_end_year,season_label
Eric Gordon,Houston Rockets,12385364.0,2017,2016-17
Marvin Williams,Charlotte Hornets,12250000.0,2017,2016-17
Serge Ibaka,Toronto Raptors,12250000.0,2017,2016-17
Stephen Curry,Golden State Warriors,12112359.0,2017,2016-17
Nikola Pekovic,Minnesota Timberwolves,12100000.0,2017,2016-17
Kenneth Faried,Denver Nuggets,12078652.0,2017,2016-17
Kyle Lowry,Toronto Raptors,12000000.0,2017,2016-17
Amir Johnson,Boston Celtics,12000000.0,2017,2016-17
Marcin Gortat,Washington Wizards,12000000.0,2017,2016-17
Kemba Walker,Charlotte Hornets,12000000.0,2017,2016-17
Nikola Vucevic,Orlando Magic,11750000.0,2017,2016-17
Jeremy Lin,Brooklyn Nets,11483254.0,2017,2016-17
Jrue Holiday,New Orleans Pelicans,11286518.0,2017,2016-17
Courtney Lee,New York Knicks,11242000.0,2017,2016-17
Solomon Hill,New Orleans Pelicans,11241218.0,2017,2016-17
Wilson Chandler,Denver Nuggets,11233146.0,2017,2016-17
Andre Iguodala,Golden State Warriors,11131368.0,2017,2016-17
Derrick Favors,Utah Jazz,11050000.0,2017,2016-17
Austin Rivers,LA Clippers,11000000.0,2017,2016-17
Joe Johnson,Utah Jazz,11000000.0,2017,2016-17
Jon Leuer,Detroit Pistons,10991957.0,2017,2016-17
Monta Ellis,Indiana Pacers,10763500.0,2017,2016-17
Mirza Teletovic,Milwaukee Bucks,10500000.0,2017,2016-17
Jared Dudley,Phoenix Suns,10470000.0,2017,2016-17
Zach Randolph,Memphis Grizzlies,10361445.0,2017,2016-17
Al Jefferson,Indiana Pacers,10314532.0,2017,2016-17
Tyreke Evans,Sacramento Kings,10203755.0,2017,2016-17
Alec Burks,Utah Jazz,10154495.0,2017,2016-17
Terrence Ross,Orlando Magic,10000000.0,2017,2016-17
Danny Green,San Antonio Spurs,10000000.0,2017,2016-17
Omer Asik,New Orleans Pelicans,9904494.0,2017,2016-17
Iman Shumpert,Cleveland Cavaliers,9662922.0,2017,2016-17
Matthew Dellavedova,Milwaukee Bucks,9607500.0,2017,2016-17
Jerryd Bayless,Philadelphia 76ers,9424084.0,2017,2016-17
Trevor Booker,Brooklyn Nets,9250000.0,2017,2016-17
Meyers Leonard,Portland Trail Blazers,9213483.0,2017,2016-17
Gerald Henderson,Philadelphia 76ers,9000000.0,2017,2016-17
Maurice Harkless,Portland Trail Blazers,8988765.0,2017,2016-17
Taj Gibson,Oklahoma City Thunder,8950000.0,2017,2016-17
Jeff Teague,Indiana Pacers,8800000.0,2017,2016-17
Tiago Splitter,Philadelphia 76ers,8550000.0,2017,2016-17
Ersan Ilyasova,Atlanta Hawks,8400000.0,2017,2016-17
Dwight Powell,Dallas Mavericks,8375000.0,2017,2016-17
Avery Bradley,Boston Celtics,8269663.0,2017,2016-17
E'Twaun Moore,New Orleans Pelicans,8081363.0,2017,2016-17
Darrell Arthur,Denver Nuggets,8070175.0,2017,2016-17
Kosta Koufos,Sacramento Kings,8046500.0,2017,2016-17
Garrett Temple,Sacramento Kings,8000000.0,2017,2016-17
Kevin Garnett,Minnesota Timberwolves,8000000.0,2017,2016-17
Yi Jianlian,Los Angeles Lakers,8000000.0,2017,2016-17
George Hill,Utah Jazz,8000000.0,2017,2016-17
Anthony Tolliver,Sacramento Kings,8000000.0,2017,2016-17
Tyler Zeller,Boston Celtics,8000000.0,2017,2016-17
Trevor Ariza,Houston Rockets,7806971.0,2017,2016-17
Channing Frye,Cleveland Cavaliers,7806971.0,2017,2016-17
Al-Farouq Aminu,Portland Trail Blazers,7680965.0,2017,2016-17
Cole Aldrich,Minnesota Timberwolves,7643979.0,2017,2016-17
Corey Brewer,Los Angeles Lakers,7612172.0,2017,2016-17
Festus Ezeli,Portland Trail Blazers,7400000.0,2017,2016-17
Markieff Morris,Washington Wizards,7400000.0,2017,2016-17
JJ Redick,LA Clippers,7377500.0,2017,2016-17
Cory Joseph,Toronto Raptors,7315000.0,2017,2016-17
D.J. Augustin,Orlando Magic,7250000.0,2017,2016-17
Boris Diaw,Utah Jazz,7000000.0,2017,2016-17
Rodney Stuckey,Indiana Pacers,7000000.0,2017,2016-17
Boban Marjanovic,Detroit Pistons,7000000.0,2017,2016-17
Lou Williams,Houston Rockets,7000000.0,2017,2016-17
Ed Davis,Portland Trail Blazers,6666667.0,2017,2016-17
Isaiah Thomas,Boston Celtics,6587132.0,2017,2016-17
Victor Oladipo,Oklahoma City Thunder,6552961.0,2017,2016-17
Jodie Meeks,Orlando Magic,6540000.0,2017,2016-17
Jeremy Lamb,Charlotte Hornets,6511628.0,2017,2016-17
Aron Baynes,Detroit Pistons,6500000.0,2017,2016-17
Carl Landry,Philadelphia 76ers,6500000.0,2017,2016-17
Tim Duncan,San Antonio Spurs,6393750.0,2017,2016-17
Spencer Hawes,Milwaukee Bucks,6348759.0,2017,2016-17
Marco Belinelli,Charlotte Hornets,6333333.0,2017,2016-17
Jae Crowder,Boston Celtics,6286408.0,2017,2016-17
Lance Thomas,New York Knicks,6191000.0,2017,2016-17
Tarik Black,Los Angeles Lakers,6191000.0,2017,2016-17
Patrick Patterson,Toronto Raptors,6050000.0,2017,2016-17
Andrew Wiggins,Minnesota Timberwolves,6006600.0,2017,2016-17
Ish Smith,Detroit Pistons,6000000.0,2017,2016-17
Ramon Sessions,Charlotte Hornets,6000000.0,2017,2016-17
Patrick Beverley,Houston Rockets,6000000.0,2017,2016-17
Wayne Ellington,Miami Heat,6000000.0,2017,2016-17
Alex Abrines,Oklahoma City Thunder,5994764.0,2017,2016-17
Karl-Anthony Towns,Minnesota Timberwolves,5960160.0,2017,2016-17
Ben Simmons,LA Clippers,5903160.0,2017,2016-17
Otto Porter Jr.,Washington Wizards,5893981.0,2017,2016-17
Nikola Mirotic,Chicago Bulls,5782450.0,2017,2016-17
Shaun Livingston,Golden State Warriors,5782450.0,2017,2016-17
Josh McRoberts,Miami Heat,5782450.0,2017,2016-17
Brandan Wright,Memphis Grizzlies,5709880.0,2017,2016-17
Wesley Johnson,LA Clippers,5628000.0,2017,2016-17
Tyler Johnson,Miami Heat,5628000.0,2017,2016-17
Jared Sullinger,Toronto Raptors,5628000.0,2017,2016-17
Tony Allen,Memphis Grizzlies,5505618.0,2017,2016-17
Luis Scola,Brooklyn Nets,5500000.0,2017,2016-17
Nick Young,Los Angeles Lakers,5443918.0,2017,2016-17
Jabari Parker,Milwaukee Bucks,5374320.0,2017,2016-17
D'Angelo Russell,Los Angeles Lakers,5332800.0,2017,2016-17
Cody Zeller,Charlotte Hornets,5318313.0,2017,2016-17
P.J. Tucker,Toronto Raptors,5300000.0,2017,2016-17
Brandon Ingram,Los Angeles Lakers,5281680.0,2017,2016-17
Kyle Korver,Cleveland Cavaliers,5239437.0,2017,2016-17
Darren Collison,Sacramento Kings,5229454.0,2017,2016-17
Langston Galloway,Sacramento Kings,5200000.0,2017,2016-17
C.J. Watson,Orlando Magic,5000000.0,2017,2016-17
Brandon Jennings,Washington Wizards,5000000.0,2017,2016-17
Jonas Jerebko,Boston Celtics,5000000.0,2017,2016-17
Roy Hibbert,Denver Nuggets,5000000.0,2017,2016-17
Jason Smith,Washington Wizards,5000000.0,2017,2016-17
Kyle Singler,Oklahoma City Thunder,4837500.0,2017,2016-17
Mike Dunleavy,Atlanta Hawks,4837500.0,2017,2016-17
Joel Embiid,Philadelphia 76ers,4826160.0,2017,2016-17
Alex Len,Phoenix Suns,4823621.0,2017,2016-17
Jahlil Okafor,Philadelphia 76ers,4788840.0,2017,2016-17
Jaylen Brown,Boston Celtics,4743000.0,2017,2016-17
Alexis Ajinca,New Orleans Pelicans,4638203.0,2017,2016-17
Marcus Morris Sr.,Detroit Pistons,4625000.0,2017,2016-17
CJ Miles,Indiana Pacers,4583450.0,2017,2016-17
Jameer Nelson,Denver Nuggets,4540525.0,2017,2016-17
Nerlens Noel,Dallas Mavericks,4384490.0,2017,2016-17
Aaron Gordon,Orlando Magic,4351320.0,2017,2016-17
Greivis Vasquez,Brooklyn Nets,4347826.0,2017,2016-17
Kristaps Porzingis,New York Knicks,4317720.0,2017,2016-17
Dragan Bender,Phoenix Suns,4276320.0,2017,2016-17
Vince Carter,Memphis Grizzlies,4264057.0,2017,2016-17
Devin Harris,Dallas Mavericks,4227996.0,2017,2016-17
J.J. Barea,Dallas Mavericks,4096950.0,2017,2016-17
Ben McLemore,Sacramento Kings,4008882.0,2017,2016-17
Lavoy Allen,Indiana Pacers,4000000.0,2017,2016-17
Leandro Barbosa,Phoenix Suns,4000000.0,2017,2016-17
Kris Humphries,Atlanta Hawks,4000000.0,2017,2016-17
Jordan Hill,Minnesota Timberwolves,4000000.0,2017,2016-17
Udonis Haslem,Miami Heat,4000000.0,2017,2016-17
Lance Stephenson,Indiana Pacers,4000000.0,2017,2016-17
James Johnson,Miami Heat,4000000.0,2017,2016-17
Dante Exum,Utah Jazz,3940320.0,2017,2016-17
Kyle O'Quinn,New York Knicks,3918750.0,2017,2016-17
Kris Dunn,Minnesota Timberwolves,3872520.0,2017,2016-17
Thabo Sefolosha,Atlanta Hawks,3850000.0,2017,2016-17
Nemanja Bjelica,Minnesota Timberwolves,3800000.0,2017,2016-17
Nick Collison,Oklahoma City Thunder,3750000.0,2017,2016-17
Bojan Bogdanovic,Washington Wizards,3730653.0,2017,2016-17
Kentavious Caldwell-Pope,Detroit Pistons,3678319.0,2017,2016-17
Quincy Pondexter,San Antonio Spurs,3617978.0,2017,2016-17
Patty Mills,San Antonio Spurs,3578948.0,2017,2016-17
Marcus Smart,Boston Celtics,3578880.0,2017,2016-17
Willie Cauley-Stein,Sacramento Kings,3551160.0,2017,2016-17
Drew Gooden,Washington Wizards,3547000.0,2017,2016-17
Will Barton,Denver Nuggets,3533333.0,2017,2016-17
Paul Pierce,LA Clippers,3527920.0,2017,2016-17
Buddy Hield,Sacramento Kings,3517200.0,2017,2016-17
Mike Miller,Denver Nuggets,3500000.0,2017,2016-17
Anthony Morrow,Chicago Bulls,3488000.0,2017,2016-17
Trey Burke,Washington Wizards,3386598.0,2017,2016-17
Mike Scott,Atlanta Hawks,3333334.0,2017,2016-17
KJ McDaniels,Brooklyn Nets,3333333.0,2017,2016-17
Troy Daniels,Memphis Grizzlies,3332940.0,2017,2016-17
Julius Randle,Los Angeles Lakers,3267120.0,2017,2016-17
Emmanuel Mudiay,Denver Nuggets,3241800.0,2017,2016-17
CJ McCollum,Portland Trail Blazers,3219579.0,2017,2016-17
Jamal Murray,Denver Nuggets,3210840.0,2017,2016-17
Michael Carter-Williams,Chicago Bulls,3183526.0,2017,2016-17
Steven Adams,Oklahoma City Thunder,3140517.0,2017,2016-17
Kelly Olynyk,Boston Celtics,3094014.0,2017,2016-17
Shabazz Muhammad,Minnesota Timberwolves,3046299.0,2017,2016-17
Justin Hamilton,Brooklyn Nets,3000000.0,2017,2016-17
Tibor Pleiss,Philadelphia 76ers,3000000.0,2017,2016-17
Giannis Antetokounmpo,Milwaukee Bucks,2995421.0,2017,2016-17
Nik Stauskas,Philadelphia 76ers,2993040.0,2017,2016-17
Dante Cunningham,New Orleans Pelicans,2978250.0,2017,2016-17
Stanley Johnson,Detroit Pistons,2969880.0,2017,2016-17
Marquese Chriss,Phoenix Suns,2941440.0,2017,2016-17
Seth Curry,Dallas Mavericks,2898000.0,2017,2016-17
Dewayne Dedmon,San Antonio Spurs,2898000.0,2017,2016-17
Mindaugas Kuzminskas,New York Knicks,2898000.0,2017,2016-17
Dion Waiters,Miami Heat,2898000.0,2017,2016-17
Zaza Pachulia,Golden State Warriors,2898000.0,2017,2016-17
James Ennis III,Memphis Grizzlies,2898000.0,2017,2016-17
Nene Hilario,Houston Rockets,2898000.0,2017,2016-17
Tomas Satoransky,Washington Wizards,2870813.0,2017,2016-17
Noah Vonleh,Portland Trail Blazers,2751360.0,2017,2016-17
Frank Kaminsky,Charlotte Hornets,2730000.0,2017,2016-17
Dennis Schroder,Atlanta Hawks,2708582.0,2017,2016-17
Jakob Poeltl,Toronto Raptors,2703960.0,2017,2016-17
Aaron Brooks,Indiana Pacers,2700000.0,2017,2016-17
Justise Winslow,Miami Heat,2593440.0,2017,2016-17
Thon Maker,Milwaukee Bucks,2568600.0,2017,2016-17
Randy Foye,Brooklyn Nets,2500000.0,2017,2016-17
Richard Jefferson,Cleveland Cavaliers,2500000.0,2017,2016-17
Malcolm Delaney,Atlanta Hawks,2500000.0,2017,2016-17
Doug McDermott,Oklahoma City Thunder,2483040.0,2017,2016-17
Myles Turner,Indiana Pacers,2463840.0,2017,2016-17
Domantas Sabonis,Oklahoma City Thunder,2440200.0,2017,2016-17
Shelvin Mack,Utah Jazz,2433334.0,2017,2016-17
Tony Snell,Milwaukee Bucks,2368327.0,2017,2016-17
Gorgui Dieng,Minnesota Timberwolves,2348783.0,2017,2016-17
Trey Lyles,Utah Jazz,2340600.0,2017,2016-17
Mason Plumlee,Denver Nuggets,2328530.0,2017,2016-17
Taurean Prince,Atlanta Hawks,2318280.0,2017,2016-17
Dario Saric,Philadelphia 76ers,2318280.0,2017,2016-17
Tim Hardaway Jr.,Atlanta Hawks,2281605.0,2017,2016-17
Reggie Bullock Jr.,Detroit Pistons,2255644.0,2017,2016-17
Zach LaVine,Minnesota Timberwolves,2240880.0,2017,2016-17
Devin Booker,Phoenix Suns,2223600.0,2017,2016-17
Luc Mbah a Moute,LA Clippers,2203000.0,2017,2016-17
Georgios Papagiannis,Sacramento Kings,2202240.0,2017,2016-17
Mo Williams,Denver Nuggets,2194500.0,2017,2016-17
Andre Roberson,Oklahoma City Thunder,2183072.0,2017,2016-17
Joe Ingles,Utah Jazz,2150000.0,2017,2016-17
T.J. Warren,Phoenix Suns,2128920.0,2017,2016-17
Rudy Gobert,Utah Jazz,2121288.0,2017,2016-17
Cameron Payne,Chicago Bulls,2112480.0,2017,2016-17
Denzel Valentine,Chicago Bulls,2092200.0,2017,2016-17
Tim Frazier,New Orleans Pelicans,2090000.0,2017,2016-17
Kendall Marshall,Milwaukee Bucks,2048257.0,2017,2016-17
Adreian Payne,Minnesota Timberwolves,2022240.0,2017,2016-17
Kelly Oubre Jr.,Washington Wizards,2006640.0,2017,2016-17
Juancho Hernangomez,Denver Nuggets,1987440.0,2017,2016-17
Lucas Nogueira,Toronto Raptors,1921320.0,2017,2016-17
Jusuf Nurkic,Portland Trail Blazers,1921320.0,2017,2016-17
Terry Rozier,Boston Celtics,1906440.0,2017,2016-17
James Young,Boston Celtics,1825200.0,2017,2016-17
Rashad Vaughn,Milwaukee Bucks,1811040.0,2017,2016-17
Kevin Seraphin,Indiana Pacers,1800000.0,2017,2016-17
Wade Baldwin IV,Memphis Grizzlies,1793760.0,2017,2016-17
Quincy Acy,Brooklyn Nets,1790092.0,2017,2016-17
Tyler Ennis,Los Angeles Lakers,1733880.0,2017,2016-17
Sam Dekker,Houston Rockets,1720560.0,2017,2016-17
Joffrey Lauvergne,Chicago Bulls,1709719.0,2017,2016-17
Henry Ellenson,Detroit Pistons,1704120.0,2017,2016-17
Gary Harris,Denver Nuggets,1655880.0,2017,2016-17
Jerian Grant,Chicago Bulls,1643040.0,2017,2016-17
Malik Beasley,Denver Nuggets,1627320.0,2017,2016-17
Delon Wright,Toronto Raptors,1577280.0,2017,2016-17
Caris LeVert,Brooklyn Nets,1562280.0,2017,2016-17
David Lee,San Antonio Spurs,1551659.0,2017,2016-17
Caron Butler,Sacramento Kings,1551659.0,2017,2016-17
Mitch McGary,Oklahoma City Thunder,1526040.0,2017,2016-17
Justin Anderson,Philadelphia 76ers,1514160.0,2017,2016-17
Marcelinho Huertas,Los Angeles Lakers,1500000.0,2017,2016-17
DeAndre' Bembry,Atlanta Hawks,1499760.0,2017,2016-17
